ec2_count,ec2_total_memory,ec2_total_vcpu,rds_count,rds_total_memory,rds_multi_az,ebs_volume_count,ebs_total_gb,s3_bucket_count,s3_total_gb,has_nat_gateway,has_load_balancer,total_resources,monthly_cost
8,182.0,36,2,40.0,1,8,3564,5,28358,0,0,23,2916.37
10,117.0,34,0,0.0,0,2,1246,9,47905,0,1,22,2147.47
1,0.5,2,1,32.0,1,14,8936,7,40788,0,1,24,3414.08
6,76.5,20,2,12.0,1,5,3971,7,33789,0,0,20,2524.33
3,48.0,6,1,32.0,1,12,5104,5,15802,0,0,21,2437.98
2,80.0,20,2,66.0,0,19,10212,6,25776,0,0,29,3720.49
7,120.5,28,4,88.0,0,6,2689,1,3815,0,0,18,2384.98
7,132.0,22,1,16.0,0,2,1329,3,10680,1,1,15,1642.43
9,190.0,42,1,32.0,1,9,2036,3,7760,0,0,22,2612.72
5,90.0,30,0,0.0,0,20,9989,10,44070,1,1,37,3442.77
3,112.0,18,0,0.0,1,1,753,2,6587,0,0,6,978.09
7,114.0,34,3,17.0,1,15,6528,9,43935,1,0,35,3638.08
7,204.0,46,4,78.0,0,2,525,4,24495,0,1,18,2920.6
6,140.5,30,3,42.0,0,15,7242,5,18579,0,0,29,4120.11
8,156.0,40,4,34.0,1,19,10303,2,8438,0,1,34,4408.14
2,33.0,6,5,84.0,1,2,450,8,35795,1,1,19,3124.17
8,102.5,28,2,72.0,0,13,4898,1,6422,0,0,24,2861.45
2,24.0,10,5,121.0,1,3,2363,6,23382,0,0,16,3672.78
9,150.0,36,2,24.0,1,6,3564,10,44596,1,0,28,3135.36
9,221.5,46,5,114.0,1,17,8467,5,11345,1,1,38,6162.87
2,20.0,6,1,16.0,0,18,7331,7,42799,0,0,28,3682.64
1,64.0,8,2,17.0,1,2,496,0,0,1,0,6,1062.83
10,240.5,56,5,46.0,1,15,5908,0,0,1,0,31,4463.44
3,41.0,14,4,88.0,1,15,5905,4,21465,1,0,27,4839.97
6,177.0,38,5,75.0,0,19,9516,5,11611,0,1,36,3902.94
3,40.5,14,0,0.0,1,6,3225,4,14587,0,1,14,1152.55
6,70.0,24,3,56.0,0,0,0,7,39359,0,1,17,2008.07
1,8.0,2,5,144.0,1,10,5103,4,16580,0,1,21,4998.36
1,0.5,2,4,130.0,0,3,2291,3,10702,0,1,12,1692.46
10,124.0,36,2,36.0,0,14,7548,4,6314,1,0,31,2670.51
4,86.0,24,2,72.0,0,12,6259,9,48797,0,0,27,4438.49
10,258.5,58,2,12.0,1,13,7848,2,8356,0,0,27,4199.85
10,272.0,56,1,16.0,1,16,7359,9,51834,0,0,36,4646.0
2,2.5,4,2,18.0,1,16,6202,9,47050,1,0,30,3568.52
7,77.0,24,2,40.0,0,13,7211,10,71807,1,1,34,3678.79
2,18.0,6,4,92.0,0,16,9122,7,42281,0,0,29,3284.84
10,252.0,60,5,45.0,1,9,2238,1,5022,0,0,25,3565.02
8,52.0,26,2,16.0,0,7,2808,10,46240,1,0,28,2566.86
2,80.0,24,2,24.0,0,1,928,4,16376,1,0,10,1522.22
6,40.5,20,0,0.0,1,1,470,10,43479,1,0,18,1573.53
2,24.0,10,3,65.0,1,15,8567,5,25763,1,0,26,3440.27
1,8.0,2,2,48.0,0,17,8225,4,20337,0,1,25,2969.05
6,77.0,26,3,42.0,1,18,11300,2,13772,1,1,31,4582.75
3,68.0,18,4,41.0,0,19,8247,2,8011,1,1,30,3431.02
3,100.0,22,4,64.0,0,18,9464,0,0,0,1,26,3250.2
6,80.0,26,2,64.0,0,15,7347,9,35085,0,0,32,3026.86
2,20.0,10,5,114.0,0,19,8156,9,42225,1,0,36,4706.7
0,0.0,0,1,32.0,1,17,7849,0,0,1,1,20,2085.8
1,0.5,2,5,90.0,1,8,3526,6,33719,1,0,21,4119.51
7,137.0,38,0,0.0,1,13,6221,3,19174,0,1,24,2398.68
9,149.5,50,1,1.0,0,0,0,5,27522,0,1,16,2151.82
7,81.0,28,2,10.0,1,19,10329,6,25535,0,1,35,3909.54
8,98.5,30,0,0.0,0,11,6761,10,63496,0,0,29,3201.7
10,240.5,54,0,0.0,1,12,6055,9,42281,0,1,32,4017.05
1,8.0,2,0,0.0,1,13,6696,9,49907,1,1,25,2017.88
0,0.0,0,0,0.0,1,14,7648,5,16290,0,1,20,1437.61
2,40.0,10,0,0.0,0,13,6325,6,18401,1,1,23,2141.56
4,40.5,14,4,65.0,1,15,8157,5,27763,0,0,28,4414.17
9,146.5,32,3,18.0,0,10,3806,10,63017,1,0,33,3206.47
9,112.5,42,3,48.0,0,12,7974,5,29426,1,1,31,3851.1
2,48.0,8,3,96.0,1,2,951,5,27069,0,1,13,3058.03
4,45.0,16,1,4.0,0,14,7069,5,29936,1,0,25,2603.31
7,140.5,34,2,65.0,0,18,8468,0,0,0,0,27,3650.91
0,0.0,0,0,0.0,0,5,2022,4,20021,0,0,9,942.58
9,152.0,30,2,17.0,1,13,6196,7,43107,0,1,32,3495.72
10,276.5,60,1,64.0,1,19,9323,0,0,1,1,32,5800.37
7,139.0,42,2,12.0,0,14,8480,4,33046,0,1,28,3799.93
6,80.0,18,3,160.0,1,20,10859,2,9494,0,1,32,5830.11
4,120.0,16,4,96.0,1,14,7445,6,32776,1,1,30,5559.35
7,45.0,16,0,0.0,1,7,3106,3,15268,0,1,18,1201.19
7,113.0,32,4,64.0,1,1,447,0,0,1,1,14,2778.23
4,120.0,24,0,0.0,0,10,6417,4,17819,1,0,19,2411.75
6,66.5,16,2,72.0,1,0,0,9,54419,1,1,19,2946.89
3,36.0,14,2,48.0,0,13,7578,8,50654,0,0,26,3569.08
1,16.0,4,1,16.0,1,1,454,0,0,1,0,4,669.05
0,0.0,0,2,40.0,1,14,7142,10,67094,1,0,27,4212.02
4,66.0,22,0,0.0,0,1,678,7,38434,1,0,13,1581.15
3,144.0,26,3,26.0,0,17,10083,8,32418,0,0,31,5046.22
9,131.0,40,1,1.0,0,20,11636,6,38781,1,0,37,4073.21
4,112.0,32,1,16.0,0,14,6966,7,37401,0,0,26,3503.96
9,222.0,50,2,34.0,1,18,8354,7,44605,0,1,37,5576.94
6,113.5,24,5,30.0,1,11,6437,8,29213,0,1,31,3610.05
4,176.0,36,4,49.0,1,15,8953,2,8601,1,1,27,5033.62
0,0.0,0,4,56.0,0,16,9679,10,31255,0,1,31,2558.06
9,207.0,54,0,0.0,0,18,7850,7,35047,0,0,34,4186.39
7,140.5,32,2,16.0,0,20,8211,8,25202,1,1,39,3903.13
8,121.0,36,5,20.0,1,4,2328,2,10713,0,0,19,2091.27
1,8.0,2,1,16.0,1,1,976,4,20179,0,1,8,938.38
8,198.5,50,1,32.0,1,8,3399,6,22083,0,1,24,3912.67
9,112.0,34,1,32.0,1,18,6232,7,41420,1,0,36,4122.19
6,228.0,38,0,0.0,0,9,3659,3,10546,0,0,18,2494.41
7,144.0,34,4,194.0,1,12,6609,1,7908,1,1,26,6579.0
10,252.5,48,1,8.0,1,16,7918,2,3382,1,0,30,3368.16
8,129.0,32,2,17.0,1,11,5089,8,34335,0,0,29,3105.52
6,184.0,44,4,12.0,0,12,7574,8,49124,0,1,31,3413.61
9,109.0,36,3,48.0,0,16,7640,6,36488,0,1,35,3668.82
3,50.0,10,2,4.0,0,10,4325,10,49676,0,0,25,2472.22
8,160.0,36,1,2.0,0,20,8796,1,5163,0,1,31,3065.54
6,88.5,26,5,136.0,1,10,5815,9,52446,1,0,31,6328.78
0,0.0,0,4,72.0,0,0,0,9,43885,1,0,14,1631.1
9,229.0,44,0,0.0,1,4,2379,9,50414,1,0,23,3522.3
2,8.5,6,3,52.0,0,10,4254,5,19278,1,1,22,2634.64
8,124.0,36,4,26.0,0,2,1219,10,48314,1,0,25,2683.24
1,32.0,8,0,0.0,1,7,3772,6,31668,0,1,15,1527.43
1,64.0,8,5,168.0,1,20,10703,1,7926,1,0,28,7129.73
6,89.5,16,2,40.0,1,11,7006,7,54516,1,1,28,4448.81
0,0.0,0,4,68.0,1,12,3727,4,9419,0,0,20,2548.86
2,36.0,6,5,120.0,1,14,7766,10,44699,0,1,32,5121.29
4,112.5,18,0,0.0,1,10,4349,2,6324,1,1,18,1823.03
2,20.0,10,4,49.0,0,11,6072,6,31320,1,0,24,2739.02
3,56.0,20,4,58.0,0,6,3233,3,22646,0,1,17,2261.01
10,188.0,44,2,40.0,0,7,4089,10,57091,1,1,31,3596.07
7,214.0,50,1,8.0,1,10,3647,9,52163,1,1,29,3657.03
2,48.0,8,0,0.0,0,0,0,9,21060,1,0,12,1017.61
9,203.5,44,1,16.0,0,18,9722,0,0,0,1,29,2800.1
9,106.5,26,0,0.0,0,4,2074,5,32082,1,1,20,1831.28
8,114.5,36,2,2.0,0,15,4886,1,7222,0,0,26,2724.45
1,16.0,8,3,35.0,1,7,3533,6,43354,1,0,18,2548.24
4,64.0,16,2,10.0,1,1,809,5,15039,1,1,14,1730.52
3,88.0,24,0,0.0,1,13,5804,1,5051,0,1,18,2546.26
8,81.5,20,1,8.0,0,11,6375,5,26227,1,1,27,2388.43
8,86.5,32,4,51.0,0,9,6156,8,45618,0,0,29,3561.88
6,70.0,22,4,101.0,1,6,4625,9,55050,1,1,27,4290.4
6,208.5,50,3,65.0,0,13,5484,8,32759,1,0,31,4688.21
2,96.0,24,5,170.0,0,1,371,7,42629,0,1,16,3435.72
2,48.0,12,2,9.0,0,13,5895,10,53296,1,1,29,2700.42
0,0.0,0,4,30.0,0,2,1016,6,44922,0,1,13,1319.31
6,88.5,30,5,84.0,1,15,7562,8,35164,0,0,34,4670.65
10,176.0,38,0,0.0,1,1,833,2,16470,1,0,14,1905.83
1,16.0,4,5,51.0,0,13,7071,4,14602,0,0,23,2764.67
3,8.5,6,4,88.0,1,15,6701,8,43336,1,0,31,4504.06
2,20.0,10,0,0.0,1,20,10194,0,0,1,0,23,2329.6
4,162.0,30,4,114.0,1,17,8075,8,35510,0,0,33,7083.09
8,56.5,20,5,56.0,0,3,1664,1,5879,0,1,18,1422.82
4,29.0,12,0,0.0,1,8,3303,9,67043,1,1,23,2481.69
4,30.0,10,0,0.0,0,11,5186,4,8635,1,0,20,1363.25
5,114.0,32,2,40.0,1,4,1541,5,30087,0,1,17,3030.97
10,232.5,56,3,25.0,0,5,3445,0,0,1,1,20,3111.22
4,43.0,10,5,100.0,0,9,6716,4,15994,1,0,23,3011.08
0,0.0,0,4,50.0,1,0,0,0,0,1,0,5,1253.03
3,52.0,14,2,72.0,0,7,2655,1,371,1,0,14,1873.17
5,102.0,20,4,52.0,1,5,1105,8,42808,0,0,22,3080.44
3,44.0,12,3,32.0,0,4,2479,7,40407,0,1,18,1828.11
9,97.5,32,0,0.0,1,17,7736,9,59845,0,0,35,3511.85
0,0.0,0,2,96.0,0,13,4813,6,38360,1,1,23,3212.46
0,0.0,0,5,52.0,0,11,5452,0,0,0,1,17,1706.34
1,16.0,4,4,105.0,1,15,8083,2,19146,0,1,23,4028.33
8,201.0,44,1,4.0,0,1,555,9,53257,1,1,21,2898.03
9,228.5,62,1,32.0,1,8,3202,0,0,1,1,20,3863.96
4,72.0,16,3,96.0,1,2,1620,1,5951,0,1,11,2822.77
10,195.0,50,2,34.0,0,15,7795,1,5597,0,1,29,4111.11
8,168.0,38,1,16.0,0,13,6269,3,20507,1,1,27,3691.98
1,2.0,2,5,120.0,1,5,1975,2,7415,0,1,14,2608.2
8,200.0,50,5,86.0,0,16,7487,7,32559,1,0,37,5041.14
10,288.0,76,4,72.0,0,20,9638,10,58309,0,0,44,5874.45
0,0.0,0,1,16.0,1,1,430,10,47770,0,0,12,1390.65
4,76.0,18,2,24.0,1,14,6279,8,38918,0,0,28,3286.54
3,72.0,20,1,32.0,1,20,11204,8,37765,0,0,32,3632.49
6,176.0,40,5,169.0,1,11,5952,10,51511,0,0,32,5987.8
1,8.0,2,2,24.0,0,1,870,5,28714,0,1,10,886.32
3,70.0,12,3,49.0,1,0,0,0,0,1,1,8,1421.07
9,142.5,38,5,138.0,0,0,0,1,9586,0,1,16,2899.85
5,148.0,34,0,0.0,1,10,4625,0,0,0,1,16,2299.69
8,213.0,50,3,104.0,0,0,0,6,37216,1,1,19,3747.76
1,8.0,4,3,56.0,1,8,2283,10,49635,0,0,22,3308.19
1,4.0,2,5,80.0,1,6,2092,9,43643,1,0,22,3697.53
5,85.0,24,3,34.0,1,2,1557,0,0,0,1,11,1872.43
2,40.0,8,0,0.0,1,18,8558,3,14381,0,0,23,2792.27
1,8.0,2,3,48.0,1,13,5638,7,23129,1,1,26,3441.88
4,120.0,22,1,32.0,0,9,4258,7,29991,0,0,21,2509.93
8,49.5,24,0,0.0,1,15,8105,6,25771,1,0,30,3009.37
7,149.0,40,1,32.0,1,10,3573,0,0,1,0,19,2920.38
1,8.0,4,4,76.0,1,13,5276,10,58437,1,1,30,4560.78
9,149.5,46,3,40.0,0,5,2837,3,9737,0,1,21,2558.51
7,139.0,40,2,18.0,0,17,7014,5,21844,0,1,32,3146.88
0,0.0,0,1,32.0,1,15,7625,10,41285,1,1,28,2981.93
4,57.0,10,1,4.0,0,3,2695,5,26001,1,0,14,1744.67
3,28.0,6,2,10.0,0,14,6589,10,38295,0,1,30,2278.71
4,49.0,16,0,0.0,1,10,4320,4,13307,1,1,20,2043.8
3,129.0,18,4,42.0,0,19,10315,3,23863,0,0,29,3437.72
7,126.0,34,0,0.0,1,4,2283,2,16074,1,0,14,2147.04
2,12.0,6,4,66.0,0,15,8503,1,7555,1,1,24,3373.84
3,64.5,14,1,4.0,1,16,9625,5,28218,1,0,26,3290.72
9,144.0,40,1,2.0,0,11,4153,10,57645,0,0,31,4168.13
0,0.0,0,0,0.0,0,4,1350,6,28841,1,0,11,815.14
0,0.0,0,5,108.0,0,4,2519,5,25480,1,1,16,2320.99
4,40.0,16,3,80.0,1,1,41,4,26557,0,0,12,2707.48
6,72.5,22,5,96.0,1,8,4552,4,20286,1,0,24,4377.07
3,80.0,20,5,92.0,1,17,9513,2,15110,1,0,28,5136.07
9,182.0,44,5,146.0,0,5,2806,6,39582,1,1,27,4354.69
5,184.0,38,0,0.0,1,3,1183,6,27140,1,1,16,2762.68
3,24.5,10,0,0.0,1,20,11263,3,26843,0,0,26,2555.65
8,179.0,34,1,1.0,1,3,1015,6,35820,0,0,18,2175.69
1,8.0,4,4,57.0,0,14,7406,6,30072,0,1,26,2504.99
6,120.0,28,1,32.0,0,6,3482,7,23517,1,1,22,2715.88
6,112.0,28,0,0.0,1,20,9193,8,53907,1,0,35,3613.39
9,106.0,26,1,8.0,0,11,4836,3,11791,1,0,25,2395.34
8,230.0,38,5,105.0,0,10,5370,3,19906,1,1,28,4462.39
7,184.5,38,3,130.0,0,1,303,6,41729,0,0,17,3277.65
5,105.5,20,2,64.0,0,7,2460,2,11018,0,0,16,2257.99
3,12.5,8,5,57.0,0,0,0,8,21517,0,1,17,1295.12
7,249.0,50,2,24.0,1,18,9606,9,54554,1,0,37,5708.53
10,126.0,46,1,32.0,1,5,2369,4,22766,1,1,22,2949.11
9,125.0,28,3,32.0,1,4,2362,3,15974,0,0,19,2340.99
5,176.5,38,5,68.0,1,9,5593,0,0,0,0,19,4166.68
7,110.5,24,1,64.0,1,9,4474,10,37834,1,1,29,3357.52
5,112.5,30,4,105.0,1,14,8962,7,38050,1,1,32,4860.44
8,98.0,24,4,58.0,1,17,5373,5,26131,0,0,34,3328.07
5,184.0,38,5,58.0,0,7,2887,6,30434,0,1,24,3331.34
6,105.0,28,0,0.0,0,19,9207,3,13475,1,1,30,3003.52
1,8.0,2,4,49.0,0,4,1984,7,41959,0,0,16,1646.67
8,73.5,24,5,104.0,1,6,3454,9,49203,0,0,28,5134.24
9,162.0,44,5,129.0,1,6,4034,10,42376,1,0,31,5605.72
0,0.0,0,3,56.0,0,9,3808,6,25722,1,0,19,2203.15
0,0.0,0,2,17.0,0,5,3005,6,27467,0,1,14,1055.85
1,16.0,2,2,34.0,0,16,7561,9,49672,1,1,30,3134.47
4,120.0,34,4,145.0,0,16,8972,10,47467,0,1,35,5492.5
8,140.5,32,0,0.0,0,12,5767,9,43723,1,0,30,2628.79
2,17.0,6,1,8.0,0,0,0,10,46591,1,1,15,1053.57
9,218.0,50,2,4.0,1,19,9297,2,18191,0,0,32,4339.84
6,47.0,16,4,77.0,0,6,2391,5,31284,1,0,22,2506.15
2,4.5,4,0,0.0,0,4,1986,6,25127,0,0,12,1235.09
9,185.0,44,2,17.0,0,0,0,0,0,1,0,12,1819.07
8,164.0,36,3,81.0,1,13,6574,7,28998,1,0,32,4205.51
2,48.0,12,1,16.0,1,14,8071,1,7071,0,0,18,2466.37
6,82.0,30,0,0.0,1,4,2752,9,44562,1,1,21,2670.43
1,2.0,2,2,40.0,1,8,3118,7,37792,1,0,19,2574.1
3,36.0,8,3,40.0,0,9,5512,2,11838,0,1,18,2124.88
9,142.0,30,5,31.0,0,6,2855,0,0,0,0,20,1909.08
10,158.0,48,0,0.0,0,1,70,4,17952,0,1,16,1769.29
10,322.5,74,3,70.0,1,5,2900,9,37322,0,1,28,5176.56
6,122.0,42,2,16.0,0,11,6541,4,25649,0,1,24,3633.68
7,136.0,28,1,4.0,0,3,1199,0,0,0,0,11,1421.85
8,104.5,34,2,64.0,0,18,8416,0,0,1,1,30,3853.28
10,228.5,56,3,56.0,1,7,1818,3,21476,1,1,25,4199.09
5,128.5,34,3,48.0,1,16,9843,9,35551,1,1,35,4484.56
1,16.0,4,2,33.0,0,15,6417,0,0,0,1,19,1948.99
8,148.5,36,2,34.0,1,9,3768,2,10195,1,0,22,3725.26
0,0.0,0,5,58.0,0,3,893,8,49024,0,1,17,2101.14
5,86.5,22,3,25.0,1,8,3728,8,34625,1,0,25,2803.34
6,152.0,24,1,2.0,0,9,4611,8,43843,1,0,25,3505.72
1,32.0,4,4,89.0,1,6,4599,1,3032,0,1,13,2929.2
5,70.0,28,1,32.0,1,15,7537,9,58929,0,1,31,4744.38
3,56.0,14,4,130.0,0,14,5731,9,43411,1,0,31,4405.71
6,88.5,28,2,80.0,0,2,833,0,0,0,0,10,1647.84
1,16.0,8,0,0.0,0,10,4976,0,0,1,0,12,1426.84
3,84.0,18,3,104.0,0,20,9943,7,40297,0,1,34,4264.41
4,65.0,14,2,9.0,0,1,50,5,18392,0,0,12,883.4
2,24.0,6,5,64.0,0,16,7613,2,6995,0,0,25,3103.66
10,176.0,48,2,24.0,0,2,852,7,41961,1,0,22,3062.77
3,112.0,26,0,0.0,0,5,3307,5,24272,0,1,14,2166.96
0,0.0,0,0,0.0,1,4,2226,9,52786,0,1,14,1416.95
10,189.0,40,5,55.0,0,17,8698,2,9921,1,0,35,3947.43
2,48.0,12,5,59.0,0,10,5038,2,7204,1,1,21,2191.82
1,8.0,4,1,64.0,1,17,9807,9,54323,1,0,29,4015.23
8,288.5,74,2,17.0,0,5,3613,6,32425,1,0,22,3998.92
0,0.0,0,1,4.0,1,3,1729,1,4845,1,1,7,607.08
3,28.0,14,4,92.0,0,8,3123,3,16769,0,1,19,1980.37
9,116.5,44,1,64.0,0,16,8598,4,18101,0,1,31,3473.86
6,110.0,28,4,22.0,0,20,9162,4,30257,0,1,35,3985.29
10,177.5,40,4,18.0,0,7,2511,2,13080,1,1,25,2576.25
6,76.0,18,1,1.0,1,12,6278,1,7806,0,0,20,1897.83
10,179.5,56,0,0.0,1,4,1988,3,12137,0,0,17,2236.49
8,184.5,42,1,32.0,1,13,5981,3,22197,1,1,27,3904.54
7,104.5,20,5,84.0,1,19,9607,3,9868,0,0,34,3718.22
9,305.0,64,3,81.0,0,1,901,1,7518,0,1,15,3573.5
7,336.0,76,5,145.0,1,5,2427,9,44651,0,0,26,6694.37
10,116.0,38,0,0.0,0,18,9798,0,0,0,0,28,2966.48
2,33.0,10,0,0.0,0,5,2049,1,4894,0,0,8,549.49
1,8.0,2,1,4.0,0,12,5545,0,0,0,1,15,1434.2
10,79.5,36,0,0.0,1,0,0,3,12470,0,1,14,1228.23
0,0.0,0,2,33.0,1,16,8948,5,31391,1,0,24,4016.89
8,97.0,26,2,80.0,0,19,9608,1,4862,0,1,31,3410.17
1,16.0,4,0,0.0,0,5,2098,6,37356,1,1,14,1772.11
2,48.0,12,2,10.0,0,9,4292,9,49516,1,1,24,3439.06
0,0.0,0,3,40.0,0,4,1525,0,0,0,1,8,738.35
4,48.0,22,5,102.0,0,5,2750,4,23401,1,1,20,2973.81
9,252.0,50,2,48.0,0,16,8951,4,21580,0,0,31,4939.24
1,4.0,2,5,77.0,1,15,6826,8,38936,0,0,29,4037.67
7,172.0,50,0,0.0,0,9,4595,10,48205,1,0,27,3521.65
10,125.0,40,0,0.0,1,14,7426,7,30149,0,1,32,3335.45
1,16.0,8,2,18.0,0,13,6381,9,48462,1,1,27,3203.62
8,89.0,20,2,16.0,0,6,3495,4,23471,1,0,21,1962.31
7,132.5,38,2,72.0,0,1,346,4,26196,1,0,15,2416.44
0,0.0,0,3,6.0,1,17,6321,7,30275,1,1,29,2640.74
10,248.0,50,3,80.0,0,15,5156,6,40547,0,0,34,4567.05
7,145.0,40,4,57.0,0,18,8648,8,31215,0,0,37,3867.95
8,168.5,34,5,93.0,1,0,0,0,0,1,0,14,3173.41
4,100.0,30,3,40.0,0,2,1118,2,11691,1,1,13,1968.88
1,64.0,16,1,8.0,1,12,6044,5,35271,1,0,20,2676.85
0,0.0,0,2,40.0,1,20,9578,7,29091,0,0,29,3477.49
6,108.5,26,1,64.0,0,15,7199,7,33612,1,0,30,3667.08
6,100.5,32,2,5.0,1,13,6534,1,6101,0,1,23,2857.14
6,61.0,20,1,32.0,0,18,8574,0,0,0,1,26,2755.0
5,96.0,18,0,0.0,0,13,7823,0,0,1,0,19,3112.06
8,150.0,38,1,64.0,1,12,4719,9,38884,1,0,31,4112.57
0,0.0,0,1,1.0,1,17,6628,5,34357,0,0,23,3043.57
5,28.5,12,4,60.0,1,5,2500,1,6437,1,1,17,2026.9
3,26.0,14,5,240.0,0,16,8592,10,58560,0,0,34,5528.84
10,202.0,50,5,64.0,1,9,3516,1,6198,0,1,26,4221.14
7,205.0,48,1,16.0,0,19,10847,0,0,1,0,28,3789.04
9,220.5,46,3,112.0,1,12,6807,8,38511,0,1,33,6054.08
0,0.0,0,5,136.0,0,8,2973,9,30140,1,1,24,2946.48
4,88.0,14,2,64.0,0,7,2320,9,50267,1,0,23,3044.49
5,35.5,14,5,144.0,0,18,10544,4,24902,1,1,34,4599.16
5,144.0,40,5,88.0,1,2,1231,4,26584,0,1,17,4596.13
5,96.0,22,2,96.0,0,1,505,3,21231,0,0,11,2359.02
3,42.0,8,0,0.0,1,12,5347,8,43046,1,1,25,2009.58
9,158.5,34,2,5.0,1,9,5501,9,69768,1,0,30,4357.21
9,165.0,34,3,104.0,0,1,167,10,47990,0,1,24,3658.89
5,52.0,12,5,116.0,1,6,3634,9,43327,1,0,26,3861.32
9,304.5,70,1,16.0,1,6,2570,2,4839,1,1,20,3855.49
3,20.5,6,4,21.0,0,1,77,9,43213,1,1,19,1724.26
3,88.0,14,1,16.0,0,5,3003,10,38674,0,0,19,1790.34
1,32.0,8,4,74.0,0,7,3436,9,40246,1,0,22,2606.22
10,221.5,66,4,23.0,1,8,4757,9,59279,1,1,33,5376.27
7,264.0,66,0,0.0,0,0,0,3,15919,1,0,11,2779.9
4,72.0,26,0,0.0,1,3,949,6,47449,0,0,13,1938.36
3,40.5,12,4,38.0,1,8,4203,7,26730,1,1,24,2189.02
2,64.0,16,5,52.0,1,14,6917,9,49739,0,1,31,3830.39
5,132.5,36,5,129.0,0,11,4569,8,44512,0,0,29,4633.92
0,0.0,0,3,65.0,0,12,4910,5,22526,0,1,21,2823.63
5,76.0,14,0,0.0,1,5,2111,8,27860,1,0,19,1542.54
8,153.0,42,4,96.0,1,13,7843,2,12460,1,0,28,5137.27
3,22.0,12,2,20.0,0,6,1834,8,42682,0,0,19,2247.1
6,100.0,26,0,0.0,0,9,3160,8,43264,1,0,24,3071.72
1,64.0,8,1,4.0,1,0,0,1,8014,0,1,4,678.32
4,66.0,16,1,32.0,0,2,680,7,35277,0,0,14,1665.18
7,194.0,42,5,59.0,1,15,8000,10,46319,1,1,39,5698.94
2,18.0,10,3,41.0,1,17,9675,1,7083,0,0,23,3247.02
1,8.0,2,0,0.0,0,8,4072,2,8842,0,0,11,1486.09
10,123.0,24,4,50.0,0,17,7942,1,5251,1,1,34,3403.45
0,0.0,0,5,142.0,0,1,932,2,4540,1,1,10,1770.77
7,136.5,26,3,52.0,0,6,2980,9,37378,1,0,26,3679.54
7,144.0,38,1,4.0,0,14,6458,4,18399,1,1,28,3156.5
10,93.0,30,4,21.0,1,12,5540,9,50666,1,0,36,3153.19
5,73.0,24,1,8.0,0,1,602,1,6274,0,0,8,1068.92
8,178.0,34,3,28.0,0,18,9932,5,16979,1,0,35,3512.96
6,64.0,26,1,64.0,1,15,6960,8,43092,0,1,31,4095.77
3,40.0,8,1,2.0,1,5,3111,10,50018,1,0,20,2291.57
2,34.0,10,5,136.0,1,3,2203,4,25295,1,1,16,4176.19
9,160.0,36,2,72.0,0,15,8270,6,33119,0,1,33,4255.3
2,80.0,20,4,38.0,0,7,3081,8,45814,1,0,22,2971.6
10,151.5,40,2,12.0,1,9,3343,3,5837,0,0,24,2780.13
3,73.0,12,3,35.0,1,11,6050,1,4626,1,1,20,2056.58
3,24.5,6,4,9.0,1,6,3384,7,34720,1,1,22,1939.21
2,65.0,10,5,152.0,1,13,4915,2,13468,1,0,23,5347.59
0,0.0,0,1,8.0,1,10,5081,6,42937,1,1,19,1942.21
7,100.5,26,1,1.0,0,10,4616,9,44158,0,1,28,2838.37
1,4.0,2,1,32.0,0,14,8168,6,32791,1,0,23,2177.56
9,256.0,54,0,0.0,0,16,9941,2,17899,0,1,28,4193.72
8,129.0,40,3,49.0,0,9,3287,8,34713,0,0,28,2925.49
9,107.0,30,4,19.0,1,10,3914,3,17879,0,1,27,2258.16
1,8.0,2,0,0.0,0,3,529,10,58652,0,1,15,1512.12
4,108.0,20,4,58.0,0,17,9371,5,11940,0,0,30,3782.48
10,180.0,42,3,21.0,1,9,4926,0,0,0,1,23,3034.05
3,100.0,18,2,34.0,1,18,9393,0,0,0,0,23,3174.28
7,125.5,36,3,20.0,1,20,8740,7,32700,1,0,38,4608.76
10,120.0,46,4,48.0,1,10,5502,8,49026,1,0,33,4668.76
0,0.0,0,4,102.0,0,5,3524,1,8276,1,1,12,1720.6
10,181.0,54,4,80.0,1,1,278,6,30816,1,1,23,4464.4
0,0.0,0,3,33.0,1,8,3099,9,38604,1,1,22,2049.32
7,76.0,22,2,3.0,0,15,8029,7,45196,1,1,33,2973.06
1,16.0,8,1,32.0,1,13,5285,4,21975,0,0,19,1887.57
3,76.0,12,1,4.0,0,2,865,2,17089,0,1,9,938.56
7,236.0,48,3,104.0,1,15,7716,2,6379,1,0,28,5721.12
10,289.0,54,1,32.0,1,14,7017,10,47853,0,0,35,4959.57
3,26.0,10,1,4.0,1,0,0,10,63635,1,0,15,1781.17
9,240.0,58,1,2.0,0,6,2919,9,34784,1,1,27,3717.61
6,124.5,26,1,16.0,1,3,1838,4,15021,0,0,14,2099.13
7,109.0,22,2,72.0,0,17,8727,1,7031,1,0,28,3142.0
3,19.0,8,2,32.0,1,7,5174,8,46939,1,0,21,3155.97
3,49.0,14,1,16.0,1,13,6698,6,15502,0,0,23,1874.32
6,161.0,28,1,4.0,0,11,6650,3,17157,1,1,23,3070.75
3,33.5,12,3,42.0,0,19,9077,3,11499,0,1,29,2737.97
1,4.0,2,2,33.0,0,14,6966,0,0,1,1,19,1675.38
4,60.0,14,1,4.0,0,1,980,0,0,1,1,8,791.41
4,45.0,14,4,193.0,1,14,7476,5,23585,0,1,28,5860.81
